,weights,c,m,sigma,logL,logL_birth,nlive,pid,start_pid,end_pid
229,5.46905259462534e-210,-2.5152405695697455,-7.38575039474338,0.4919730759235952,-490.2403024931704,-inf,4771,2267,2900,5229
230,5.858844769464412e-206,-8.297623376950884,-9.920027885872909,1.5305794973272757,-480.961115076538,-inf,4770,3263,3698,5230
231,1.1721079165378058e-205,5.637479539055321,-2.4062861600001684,0.30353096258316725,-480.26767866350895,-inf,4769,2966,3169,5231
232,1.2310141152983148e-205,-9.56664706225483,-1.0166780613465631,1.2285852147576604,-480.2186441157153,-inf,4768,3243,3354,5232
233,1.306768519222793e-205,-8.66261745635076,7.2755203706872695,1.1204260180359937,-480.1589251189004,-inf,4767,4898,230,5233
234,1.537175955169752e-205,-9.970741690103191,-3.8610205595573266,1.4315346797675543,-479.9965354917615,-inf,4766,2060,1618,5234
235,4.149697591576588e-205,-7.674121998676573,-7.231487639984433,1.1680253447334366,-479.00344696729377,-inf,4765,3647,3879,5235
236,1.1738264113896257e-203,-6.869297106703738,-8.516605615505721,1.1429139568921598,-475.66104339374687,-inf,4764,215,2168,5236
237,1.2920325466228016e-203,-9.036735850772377,-9.703265523125864,1.681940037665739,-475.56509564746625,-inf,4763,1423,1933,5237
238,1.530312819871054e-203,-0.01912038629440005,9.074289096066273,0.2322195452857323,-475.39584007145584,-inf,4762,2404,1906,5238
239,1.4667940886483595e-201,-6.098403793657412,8.4662053450533,0.7354944339843983,-470.83306293029915,-inf,4761,1097,3433,5239
240,1.7959011752709326e-201,-9.474543248493976,-1.2848146017754658,1.2404845707131806,-470.6306351139441,-inf,4760,4361,254,5240
241,4.734943891143562e-201,9.046446602440819,6.474943117492455,0.7905449677887133,-469.66117218064903,-inf,4759,3556,188,5241
242,2.018316484747828e-200,-8.504890749401017,2.1953781351421275,0.9876843288675907,-468.21129322388106,-inf,4758,1113,1899,5242
243,1.7900152196179035e-199,-5.392145383593152,-0.17827501772317955,0.4650605818025655,-466.0287477490211,-inf,4757,1312,1050,5243
244,6.371153276242526e-199,-9.053547863524072,-7.022381037837171,1.4759695528253713,-464.7591913701447,-inf,4756,365,1833,5244
245,1.6275703295329281e-198,-7.821605511344933,-9.710421167746528,1.4703040325940164,-463.82129847102584,-inf,4755,4523,1157,5245
246,2.1929000636714864e-198,-4.632445446202116,8.520449205009225,0.5434725703019194,-463.52316188062747,-inf,4754,1849,150,5246
247,1.3584666848911475e-196,-9.717525231288228,2.084440976042239,1.2832523306252375,-459.3968599663035,-inf,4753,71,3035,5247
248,1.5501419491725891e-195,3.7575811786168245,-7.871579300909191,0.5154992719210161,-456.9622849925921,-inf,4752,3592,1355,5248
249,2.9459725792599412e-195,-8.359132758308117,-8.016753827449747,1.4376825886323608,-456.3201924892311,-inf,4751,3850,2943,5249
250,3.6432715138500285e-194,-5.476231605900943,3.821257296886036,0.48686493078478277,-453.805164360907,-inf,4750,2745,3749,5250
251,1.1407602490295975e-193,-5.312135264737448,5.539682426242347,0.5082090989497523,-452.6637663882023,-inf,4749,3930,2276,5251
252,2.4474433172389323e-193,5.61343710250326,-8.363425295161463,0.7218156894195538,-451.9004173777517,-inf,4748,4457,3842,5252
253,3.3625555390253677e-193,-9.984716052711988,4.389376856172236,1.4014462363786295,-451.5827600514793,-inf,4747,1788,3749,5253
254,6.3323680756684315e-193,7.497607021888442,-6.987576044551709,0.8390162796442935,-450.94978704367526,-inf,4746,2520,3487,5254
255,6.907914600163065e-193,-8.560492123893852,1.2896460231856555,1.0405053534224784,-450.8627935157,-inf,4745,2376,4324,5255
256,1.072262869300622e-192,6.314415903308341,-1.7017490471035845,0.3743056008027379,-450.4231049739707,-inf,4744,1561,4965,5256
257,3.41278018675345e-192,-9.291817313457642,2.500321534841188,1.211502762084824,-449.26534895731015,-inf,4743,3345,2831,5257
258,1.4018780511655884e-191,-2.0285717665776692,-2.7473030099986007,0.20278281177996904,-447.85247832468616,-inf,4742,2337,4331,5258
259,6.629968787498575e-190,5.83167332560655,-2.621749271222158,0.3587904140190168,-443.9961059380525,-inf,4741,1880,900,5259
260,7.044334718019755e-190,2.918470577907386,-9.336007652903756,0.6309955312593085,-443.93548232679177,-inf,4740,4819,2763,5260
261,1.4171289341309847e-189,-6.5829874804965005,-2.269151631948554,0.74469700005932,-443.2364879939899,-inf,4739,2505,2509,5261
262,2.003825604602048e-189,-7.135513143482064,7.185353209623466,0.8956925091902512,-442.8900627856931,-inf,4738,3189,3032,5262
263,4.146513844754214e-189,0.49326450543355715,-9.029914594118384,0.5625946698891804,-442.16285299767225,-inf,4737,4839,1734,5263
264,9.858440430948207e-189,7.925812723494641,-3.646539215650275,0.6952380181826312,-441.2967929566766,-inf,4736,1372,3859,5264
265,1.417619163931776e-188,-0.5844427754657122,-2.0866240485617693,0.10242296485655444,-440.93355702913095,-inf,4735,2075,1221,5265
266,2.147403546363464e-188,-3.477362318157522,-4.864901533623298,0.44672831988532336,-440.51827638899783,-inf,4734,774,2881,5266
267,3.405671364439583e-186,6.873869615589716,9.275555901658521,0.6586768637668294,-435.45192357215586,-inf,4733,3966,3945,5267
268,2.305986429813003e-185,-7.356164638790537,-6.286293729107895,1.1503396679802802,-433.5392720324013,-inf,4732,690,887,5268
269,9.603097327698172e-185,3.9115659815629567,-0.27452981448957026,0.11923383022016454,-432.1126948847618,-inf,4731,4783,4918,5269
270,2.2913560904987037e-184,-4.49105489590929,-1.3946455577600414,0.4077445672046709,-431.2430516549524,-inf,4730,2104,2354,5270
271,6.691561084440098e-184,7.996593924231745,-2.4481306926500856,0.6675933409494217,-430.1713482836323,-inf,4729,4207,4250,5271
272,3.1662495245595344e-183,9.73407270732547,-2.4502662383935503,0.9985227997566759,-428.61706261133764,-inf,4728,3253,2641,5272
273,1.9987602124928722e-182,-4.833662503516334,4.140903165381342,0.429735283382342,-426.7744981959258,-inf,4727,265,826,5273
274,9.341414820980887e-182,-4.834547436190859,7.6061962362495805,0.5664436240122894,-425.23256756998757,-inf,4726,3219,1288,5274
275,2.1301428902519222e-181,1.0966583099845018,-9.655285791433066,0.6530341293695296,-424.4082511354282,-inf,4725,2974,581,5275
276,2.132983095178274e-181,-6.064155243725025,2.549044900715982,0.6020449456761301,-424.40691868344044,-inf,4724,1093,4144,5276
277,3.7338809788672385e-181,-9.294898809915807,-3.0225998901766893,1.4073416980996822,-423.84699202788164,-inf,4723,4179,1753,5277
278,9.342074912797809e-181,7.178095469823176,-2.053550996746827,0.5323110497828276,-422.92991181655185,-inf,4722,4467,617,5278
279,3.210213684727774e-180,-1.8827070577002258,-2.1881163796818104,0.1811280891007283,-421.6955176011533,-inf,4721,4107,3690,5279
280,5.910568122117475e-180,-9.915645437561107,-8.667440352402203,2.0212588423721756,-421.085113148779,-inf,4720,1215,1227,5280
281,7.2408708558544335e-180,-8.818063936808516,3.1666592443420827,1.1848459937285138,-420.8821136214088,-inf,4719,1824,216,5281
282,3.249496683396683e-179,-1.0738786547217272,-2.536417988548898,0.14807492286512236,-419.3807698938352,-inf,4718,3902,4069,5282
283,1.1481878389314443e-178,-7.8594882698662705,-4.993287267316546,1.2033596989168482,-418.1185000112674,-inf,4717,2821,1376,5283
284,1.3632356612163096e-178,-4.948318023332057,4.220590362901944,0.45745134257050735,-417.9468238818619,-inf,4716,3481,4684,5284
285,2.1063654692105036e-178,-9.96794037826759,-5.017659644207142,1.7284130641311668,-417.5117209827497,-inf,4715,2759,4904,5285
286,5.320056593826111e-178,5.653780790614404,-9.893617892978241,0.9602847138559967,-416.5852009773085,-inf,4714,3946,4458,5286
287,2.5823823793997286e-177,-6.861669351092097,9.339359990335243,1.0422716285577027,-415.005387449821,-inf,4713,2848,4384,5287
288,2.0194161041549102e-176,4.954915122822476,-9.9039115372663,0.8951842310865743,-412.94870632027573,-inf,4712,17,3584,5288
289,1.2677944104081325e-175,-3.02459687841822,-2.0670169517437076,0.27893056409874273,-411.111650933593,-inf,4711,1060,399,5289
290,9.426154338565182e-175,-4.17358344443977,9.637489008539664,0.6373840669069342,-409.1054414374856,-inf,4710,3911,4187,5290
291,1.3073634174331496e-174,9.736423447777941,-8.400284886718744,1.501249379939642,-408.77833209592,-inf,4709,4735,1820,5291
292,3.2535796586929605e-174,-6.685136916079273,4.3783973441493185,0.7725131388857642,-407.8665887229133,-inf,4708,2082,1471,5292
293,2.1856187260167503e-173,8.177245388431524,2.582672817337932,0.6451711238932689,-405.9618604953081,-inf,4707,3651,2290,5293
294,7.74471581519813e-173,-9.64716025753781,5.56920445702791,1.5144048345041572,-404.6967486730562,-inf,4706,3438,1537,5294
295,2.712494346137582e-172,-0.004756097402722759,-8.685054445288024,0.5893737315837067,-403.44330572608703,-inf,4705,2095,1609,5295
296,1.3950490996600872e-170,9.532582269484692,-7.239831964265533,1.371797463648785,-399.50307456304705,-inf,4704,3841,3206,5296
297,3.8014515055342686e-170,9.347054528722246,9.351333309568881,1.1838682614757978,-398.5006212056512,-inf,4703,2302,4169,5297
298,5.1228284999346044e-170,-8.469849252282206,-0.3052442221787377,1.1848839073265927,-398.20229744668495,-inf,4702,3975,3343,5298
299,1.8929434968455502e-169,6.891131922660101,-8.471867941611206,1.0117474260443626,-396.8952860582848,-inf,4701,2787,1232,5299
300,2.0796245710616194e-169,-9.302728255072292,-1.844355811549545,1.4546620165667612,-396.8012316988559,-inf,4700,4313,1297,5300
301,1.2055456103554121e-168,8.375542306973834,2.743431767498632,0.7024673482383248,-395.04390173546057,-inf,4699,4856,3849,5301
302,3.317908289149405e-168,-3.3496536187964443,-6.963722624649655,0.6609599943702071,-394.0314994376167,-inf,4698,4127,4108,5302
303,1.6977141896478147e-167,8.935476809086481,-9.179328625136325,1.4797440090773395,-392.3989661436487,-inf,4697,1840,976,5303
304,7.222863166053272e-167,7.638829567668237,-8.254641143344728,1.1276990289356692,-390.95099746091756,-inf,4696,2613,4344,5304
305,1.3509092208607731e-166,-8.566238184367482,-9.128769586286353,1.8712693931018465,-390.32488593992724,-inf,4695,3073,448,5305
306,2.1466943990299875e-166,-8.238876315727808,-3.489847519105864,1.285359631363785,-389.86173463244677,-inf,4694,4302,3527,5306
307,5.552265845412745e-166,-7.997134034837199,-8.367664627877431,1.6472410596531284,-388.9114576977365,-inf,4693,4995,288,5307
308,6.414812107608077e-166,-7.937293113286028,6.488342720373366,1.1709297086722525,-388.76705409451404,-inf,4692,886,3890,5308
309,2.4169828824907325e-165,-9.474631533842235,-5.941060617118077,1.8007841371327316,-387.4405586900541,-inf,4691,3007,1882,5309
310,1.037489889225909e-162,8.73095213863679,-9.435353320056157,1.5126577674760289,-381.37851920288676,-inf,4690,3694,4080,5310
311,6.404492756076842e-162,4.4216135154803204,-7.965596212925896,0.6896608009301364,-379.5583236934171,-inf,4689,550,2756,5311
312,6.791346847149635e-162,-8.564346259273945,9.60409336576804,1.574648362658011,-379.4996741512782,-inf,4688,3768,391,5312
313,1.0566674498109602e-160,-3.731714116040976,-8.573598913673756,0.9147051799502459,-376.755033204283,-inf,4687,1032,3480,5313
314,1.7327711271547707e-158,-1.4024239356390078,-7.274789142666904,0.5503587337792837,-371.6552611240737,-inf,4686,3997,1355,5314
315,1.8875895498520783e-158,9.644871775077482,-2.696569836520495,1.1490009946170643,-371.56968241401563,-inf,4685,353,3081,5315
316,1.9692012376288363e-158,9.166976054023394,-9.885477084398829,1.711867696219318,-371.5273550612667,-inf,4684,599,4201,5316
317,3.5189864041255114e-158,4.9793507789732505,-9.720442392446307,0.9786463178575544,-370.9468100638917,-inf,4683,4370,2744,5317
318,1.0305896324091423e-157,-9.048722046523313,-0.720060581227755,1.4508853904876817,-369.8722668685684,-inf,4682,3233,2348,5318
319,1.0618648215578512e-157,-4.792111493048727,-6.151827087122763,0.8327557989302892,-369.8423713376181,-inf,4681,4975,1974,5319
320,3.441195482184559e-157,-6.799554343171197,1.3471407497346632,0.8495611312971385,-368.66657903076384,-inf,4680,2420,808,5320
321,2.675709758467602e-155,6.827552388704339,4.804307784148305,0.5189500454622475,-364.3130131042571,-inf,4679,4712,4489,5321
322,9.380404710021443e-155,5.923244994745018,4.953134884762425,0.38853245834041594,-363.05860487153456,-inf,4678,83,1246,5322
323,1.5131443482615317e-153,7.892394593376171,-8.985789405450738,1.3684958439137773,-360.27786775810796,-inf,4677,3047,4408,5323
324,2.818845307113199e-153,-5.934309533317332,9.181887298674841,0.9965845824441155,-359.65573025815803,-inf,4676,3699,770,5324
325,1.342548700282386e-152,5.67208895529578,-7.571336008902474,0.83349945611217,-358.09490267813896,-inf,4675,4050,2037,5325
326,1.494429471017104e-152,-8.74038890595736,4.936684197303736,1.4253199771458225,-357.98772799142955,-inf,4674,1002,3380,5326
327,5.3403838132824884e-152,-7.530327075086425,-3.243794410050329,1.2099483994463034,-356.7141749751614,-inf,4673,4961,2129,5327
328,8.220451088607857e-152,-9.433058121192417,6.973194040795114,1.7371634525136126,-356.2828474161752,-inf,4672,472,720,5328
329,1.1392148274960376e-151,-8.129652785593926,8.74046756396249,1.4887340960382711,-355.9565481304031,-inf,4671,2116,402,5329
330,1.649500371446127e-150,-8.782359898959271,4.844900553363272,1.4540608682190648,-353.2838298778358,-inf,4670,727,3209,5330
331,2.5245447839447336e-150,-7.840294690080918,-8.707223750151677,1.8253481225208978,-352.8582415518212,-inf,4669,3646,2449,5331
332,4.3344148899671633e-150,4.842381400291891,-7.807739920344003,0.7712094100284173,-352.31771568706563,-inf,4668,2816,637,5332
333,6.764372280411095e-150,-9.327089145069909,-7.640763234484211,2.1266216616978184,-351.87263284668774,-inf,4667,2296,4640,5333
334,1.2204420189615813e-149,-3.9396946424489787,0.39968642820732203,0.36726253909719064,-351.28250411796444,-inf,4666,670,2860,5334
335,1.6833528001927038e-149,6.465347694035799,-1.663282870202707,0.5056581008372407,-350.960929702692,-inf,4665,847,2874,5335
336,3.164045363328522e-149,6.84643057137293,-5.673945101286972,0.8397013687594224,-350.32986583457716,-inf,4664,2667,3115,5336
337,3.7405314424528787e-149,-6.342050440894851,-1.5855587985877628,0.8651698161654942,-350.16248952347115,-inf,4663,2242,2973,5337
338,5.488167874984495e-149,-5.479925251484863,-6.817400486216947,1.076278009510172,-349.7791227422945,-inf,4662,1654,12,5338
339,1.1656907356774486e-148,6.265472450419987,-8.688257493095083,1.0801170768586377,-349.02581831124223,-inf,4661,3730,2887,5339
340,5.263391822327971e-148,-9.19006132589828,-4.057694767715145,1.7687905282797756,-347.51835647664507,-inf,4660,1621,3443,5340
341,7.420953994979976e-148,-4.8065926483316535,-7.714771554244004,1.0608844734253453,-347.1748245090542,-inf,4659,3414,2114,5341
342,8.579795734102622e-148,-1.7738516363117363,8.512721300896873,0.3727356390262271,-347.02972202271894,-inf,4658,1838,4425,5342
343,9.022099790365626e-148,9.003593355138925,-2.9492878991435667,1.088341083305795,-346.9794550290154,-inf,4657,1957,16,5343
344,4.419145665439166e-147,3.6340536094431286,-3.6798641928031772,0.2860859265186866,-345.3906006466825,-inf,4656,766,3915,5344
345,5.078169000067544e-147,-7.604719873355741,5.229477896313872,1.175405032363701,-345.2515962721659,-inf,4655,3659,1070,5345
346,1.7154246477220225e-146,-8.858051679279404,3.8232998715545152,1.487011364349211,-344.03430128476384,-inf,4654,2898,380,5346
347,2.5301505887380774e-146,-4.004007588948495,5.684740754382576,0.4582847438765847,-343.6456831205245,-inf,4653,1381,4796,5347
348,2.7017807315066874e-146,0.8606584875724099,-3.718027863244293,0.1887467588212255,-343.5800508569295,-inf,4652,2068,2648,5348
349,3.399686052504184e-146,6.101728985898371,6.880423012096224,0.5327621041157871,-343.3502788528731,-inf,4651,1396,872,5349
350,4.957249972501099e-145,8.625403768694149,-3.8679436938422374,1.0799937630750334,-340.67052570378945,-inf,4650,3472,1858,5350
351,5.5110418689895285e-145,-8.929432702822378,-5.146276189540151,1.81491762622638,-340.56462315751804,-inf,4649,1774,2685,5351
352,1.3402330120583742e-143,3.415000536222772,-7.439110096037758,0.6258954615249746,-337.3733631753093,-inf,4648,2608,46,5352
353,2.603818858913127e-143,-4.309955014410858,-8.489671428887675,1.1075395505218055,-336.7092275044536,-inf,4647,3416,297,5353
354,3.7230213504774894e-143,8.64130928730393,5.203482880652879,0.9556973200127761,-336.3516711341258,-inf,4646,4167,80,5354
355,6.026085905544636e-143,3.6366327793789788,6.4206187071209,0.2269883236074688,-335.87010896732886,-inf,4645,4260,4962,5355
356,1.0827712534455068e-142,-7.218054032773145,-9.123476995195357,1.8167555561842064,-335.28409784070226,-inf,4644,3733,3764,5356
357,1.123759760379417e-142,-7.140783450600501,0.4803021843499744,1.033652570374779,-335.24694157844743,-inf,4643,1989,227,5357
358,1.6013740773131626e-142,-9.338076889630592,-2.319150117359219,1.7733087751478083,-334.89275951174665,-inf,4642,1270,1668,5358
359,2.7141549402403115e-142,8.108615442059923,-2.882823251171809,0.9163631576914755,-334.3651409217179,-inf,4641,4986,4148,5359
360,3.2979588639724335e-142,-9.483788599050404,-4.666982196119123,1.9884290039242614,-334.17031781971957,-inf,4640,2334,1236,5360
361,3.8151787771499285e-142,6.616948579879813,-8.076624365039518,1.1102536011720199,-334.0246340454802,-inf,4639,1237,4409,5361
362,1.2026203406494501e-141,7.983974672617795,-2.8613045526357705,0.8918700210553032,-332.8765336843883,-inf,4638,1703,1796,5362
363,1.638796348101114e-141,-8.322284550590183,9.744501168075686,1.750202852469076,-332.5670744394731,-inf,4637,1545,2670,5363
364,5.455773566016887e-141,-7.621508639232317,-4.336364909936372,1.412206101629736,-331.3643620599129,-inf,4636,4083,1698,5364
365,8.218732880685827e-141,6.869999278509251,-6.44288321681282,0.9740052025593071,-330.9546204313452,-inf,4635,2428,1398,5365
366,5.795979382544016e-140,-7.9804066589437905,1.7885151373265318,1.2702921597675143,-329.00128691750353,-inf,4634,3912,2538,5366
367,4.773072304651228e-139,-9.31394056288292,-5.519061772718286,2.0566478055776227,-326.89287610518556,-inf,4633,3952,2868,5367
368,1.51544712207943e-138,6.086407083437808,9.803542787026473,0.804462616545536,-325.7375706732765,-inf,4632,1123,2270,5368
369,7.635784407376454e-138,-7.075127243088191,7.481114913720743,1.2445516155033554,-324.1204355270278,-inf,4631,516,1169,5369
370,6.225541185740734e-137,-9.350553398773624,-9.720753592337278,2.639493435095277,-322.02203572974616,-inf,4630,349,3439,5370
371,3.1693383161332355e-136,7.921527470349452,-2.4081160381093314,0.8866853429545363,-320.394588179772,-inf,4629,2995,2374,5371
372,5.861019562358653e-136,-0.5925279156324059,-7.370387276747046,0.6017306761813379,-319.7797874375872,-inf,4628,2186,3721,5372
373,2.6372010905293948e-135,6.258849666807622,7.527286913456832,0.6482537536730271,-318.2758077580239,-inf,4627,4754,348,5373
